frame,milisec,ASIx,ASIy,PSIx,PSIy,THIx,THIy,KNEx,KNEy,TIBx,TIBy,ANKx,ANKy,TOEx,TOEy,HEEx,HEEy,hip angle,knee angle,ankle angle
622,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
623,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
624,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
625,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
626,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
627,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
628,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
629,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
631,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
632,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
633,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
634,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
635,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
636,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
637,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
638,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
639,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
640,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
641,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
642,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
643,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
644,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
645,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
646,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
647,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
648,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
649,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
650,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
651,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
652,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
653,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
654,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
655,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
656,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
657,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
658,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
659,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
660,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
661,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
662,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
663,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
664,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
665,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
666,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
667,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
668,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
669,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
670,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
671,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
672,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
673,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
674,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
675,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
676,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
677,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
678,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
679,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
680,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
681,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
682,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
683,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
684,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
685,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
686,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
687,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
688,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
689,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
690,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
691,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
692,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
693,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
694,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
695,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
696,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
697,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
698,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
699,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
700,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
701,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
702,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
703,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
704,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
705,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
706,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
707,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
708,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
709,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
710,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
711,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
712,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
713,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
714,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
715,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
716,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
717,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
718,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
719,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
720,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
721,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
722,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
723,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
724,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
725,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
726,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
727,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
728,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
729,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
730,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
731,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
732,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
733,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
734,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
735,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
737,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
738,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
739,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
740,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
741,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
742,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
743,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
744,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
745,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
746,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
747,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
748,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
749,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
750,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
751,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
752,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
753,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
754,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
755,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
756,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
